5 248 0.0131
5 249 0.0129
5 250 0.0115
5 251 0.011
5 252 0.0105
5 253 0.0097
5 254 0.0086
5 255 0.0086
5 256 0.0086
5 257 0.008
5 258 0.0076
5 259 0.0071
5 260 0.0071
5 261 0.0068
5 262 0.0066
5 263 0.0064
5 264 0.0062
5 265 0.006
5 266 0.0057
5 267 0.0056
5 268 0.0055
5 269 0.0053
5 270 0.005
5 271 0.0049
5 272 0.0048
5 273 0.0045
5 274 0.0044
5 275 0.0044
5 276 0.0043
5 277 0.0042
5 278 0.0039
5 279 0.0039
5 280 0.0038
5 281 0.0038
5 282 0.0037
6 20 0.005
6 38 0.0254
6 46 0.0098
6 200 0.0065
6 206 0.0132
6 214 0.016
6 237 0.0118
6 238 0.0622
6 240 0.0111
6 241 0.0216
6 244 0.0393
6 245 0.0286
6 247 0.0169
6 249 0.0096
6 251 0.0119
6 260 0.0097
6 272 0.0159
6 283 0.1734
6 284 0.066
6 285 0.0478
6 286 0.0388
6 287 0.0265
6 288 0.0226
6 289 0.0221
6 290 0.0219
6 291 0.0208
6 292 0.0162
6 293 0.0152
6 294 0.0145
6 295 0.0143
6 296 0.0139
6 297 0.0139
6 298 0.0136
6 299 0.0136
6 300 0.0126
6 301 0.0115
6 302 0.011
6 303 0.0107
6 304 0.01
6 305 0.0096
6 306 0.0095
6 307 0.0077
6 308 0.0076
6 309 0.0071
6 310 0.007
6 311 0.0063
6 312 0.0051
6 313 0.0049
6 314 0.0049
6 315 0.0048
7 316 0.0229
7 317 0.0936
7 318 0.0564
7 319 0.0452
7 320 0.0435
7 321 0.0431
7 322 0.0418
7 323 0.0285
7 324 0.0277
7 325 0.0246
7 326 0.0246
7 327 0.0238
7 328 0.023
7 329 0.0218
7 330 0.0217
7 331 0.0217
7 332 0.0208
7 333 0.0204
7 334 0.0199
7 335 0.0182
7 336 0.0182
7 337 0.0168
7 338 0.0161
7 339 0.0157
7 340 0.0149
7 341 0.0143
7 342 0.0142
7 343 0.0139
7 344 0.0135
7 345 0.0125
7 346 0.012
7 347 0.012
7 348 0.012
7 349 0.0114
7 350 0.0113
7 351 0.0113
7 352 0.0109
7 353 0.0107
7 354 0.0107
7 355 0.0104
7 356 0.0102
7 357 0.0097
7 358 0.0097
7 359 0.0095
7 360 0.0094
7 361 0.0093
7 362 0.0092
7 363 0.0091
7 364 0.0089
7 365 0.0089
8 103 0.0062
8 108 0.0079
8 145 0.0399
8 148 0.0486
8 149 0.0107
8 157 0.0109
8 166 0.0267
8 168 0.0066
8 174 0.0455
8 177 0.0098
8 178 0.0348
8 366 0.1098
8 367 0.0555
8 368 0.037
8 369 0.0361
8 370 0.0359
8 371 0.0335
8 372 0.0308
8 373 0.0296
8 374 0.0279
8 375 0.0256
8 376 0.0211
8 377 0.0204
8 378 0.0203
8 379 0.0201
8 380 0.0196
8 381 0.0191
8 382 0.0185
8 383 0.0169
8 384 0.016
8 385 0.0129
8 386 0.0111
8 387 0.011
8 388 0.0108
8 389 0.0102
8 390 0.0087
8 391 0.0083
8 392 0.0082
8 393 0.008
8 394 0.0073
8 395 0.0072
8 396 0.007
8 397 0.0066
8 398 0.0062
8 399 0.0062
8 400 0.0061
8 401 0.0059
8 402 0.0058
8 403 0.0056
8 404 0.0055
9 16 0.0053
9 38 0.0788
9 106 0.0235
9 179 0.0077
9 183 0.0086
9 237 0.0175
9 238 0.0897
9 241 0.0129
9 243 0.0062
9 244 0.0121
9 249 0.0081
9 250 0.0071
9 253 0.024
9 255 0.0058
9 274 0.0069
9 276 0.0079
9 278 0.0129
9 293 0.0057
9 298 0.0079
9 405 0.1029
9 406 0.0455
9 407 0.0417
9 408 0.0398
9 409 0.0365
9 410 0.0357
9 411 0.0349
9 412 0.0307
9 413 0.0288
9 414 0.026
9 415 0.0234
9 416 0.0223
9 417 0.0185
9 418 0.0168
9 419 0.0129
9 420 0.0128
9 421 0.0125
9 422 0.012
9 423 0.0103
9 424 0.0099
9 425 0.0099
9 426 0.0079
9 427 0.0078
9 428 0.0077
9 429 0.0075
9 430 0.0073
9 431 0.0068
9 432 0.0058
9 433 0.0058
9 434 0.0057
9 435 0.0055
10 21 0.0084
10 138 0.0116
10 140 0.0166
10 179 0.0082
10 237 0.012
10 249 0.0042
10 282 0.0935
10 293 0.0214
10 327 0.2331
10 328 0.1234
10 355 0.004
10 357 0.0062
10 416 0.0058
10 436 0.0941
10 437 0.0307
10 438 0.029
10 439 0.0289
10 440 0.0177
10 441 0.015
10 442 0.0149
10 443 0.0146
10 444 0.0142
10 445 0.0138
10 446 0.0133
10 447 0.0126
10 448 0.0122
10 449 0.012
10 450 0.0096
10 451 0.0093
10 452 0.009
10 453 0.0067
10 454 0.0064
10 455 0.0062
10 456 0.0062
10 457 0.006
10 458 0.0058
10 459 0.0056
10 460 0.0052
10 461 0.005
10 462 0.0049
10 463 0.0049
10 464 0.0048
10 465 0.0048
10 466 0.0046
10 467 0.0046
10 468 0.0039
10 469 0.0038
10 470 0.0037
10 471 0.0037
10 472 0.0036
11 4 0.0014
11 16 0.0021
11 38 0.9421
11 122 0.0014
11 177 0.0014
11 241 0.0009
11 244 0.0005
11 247 0.0038
11 248 0.0009
11 249 0.0005
11 251 0.0021
11 259 0.004
11 265 0.0009
11 267 0.0005
11 274 0.0007
11 277 0.0028
11 282 0.009
11 293 0.0005
11 298 0.0007
11 301 0.0005
11 328 0.0005
11 411 0.0007
11 416 0.0009
11 448 0.0014
11 473 0.0024
11 474 0.0019
11 475 0.0014
11 476 0.0014
11 477 0.0009
11 478 0.0009
11 479 0.0007
11 480 0.0007
11 481 0.0007
11 482 0.0007
11 483 0.0005
11 484 0.0005
11 485 0.0005
11 486 0.0005
11 487 0.0005
11 488 0.0005
11 489 0.0005
11 490 0.0005
11 491 0.0005
11 492 0.0005
11 493 0.0005
11 494 0.0005
11 495 0.0005
11 496 0.0005
11 497 0.0005
11 498 0.0005
12 499 0.0363
12 500 0.0262
12 501 0.0245
12 502 0.0245
12 503 0.0243
12 504 0.024
12 505 0.024
12 506 0.0234
12 507 0.0233
12 508 0.0223
12 509 0.0221
12 510 0.0221
12 511 0.0209
12 512 0.0205
12 513 0.0204
12 514 0.0195
12 515 0.0194
12 516 0.0193
12 517 0.0193
12 518 0.0192
12 519 0.0189
12 520 0.0189
12 521 0.0189
12 522 0.0188
12 523 0.0188
12 524 0.0187
12 525 0.0187
12 526 0.0186
12 527 0.0186
12 528 0.0184
12 529 0.0183
12 530 0.0183
12 531 0.0183
12 532 0.0183
12 533 0.0182
12 534 0.0182
12 535 0.0182
12 536 0.0181
12 537 0.0179
12 538 0.0178
12 539 0.0178
12 540 0.0178
12 541 0.0176
12 542 0.0176
12 543 0.0176
12 544 0.0176
12 545 0.0175
12 546 0.0174
12 547 0.0173
12 548 0.0173
13 18 0.0122
13 103 0.0378
13 108 0.015
13 146 0.0302
13 152 0.0177
13 154 0.024
13 161 0.0122
13 164 0.0127
13 167 0.0124
13 171 0.0118
13 176 0.0376
13 182 0.0234
13 215 0.0124
13 379 0.0184
13 461 0.0373
13 549 0.0574
13 550 0.042
13 551 0.028
13 552 0.0275
13 553 0.0244
13 554 0.0244
13 555 0.0237
13 556 0.0235
13 557 0.0223
13 558 0.0207
13 559 0.0205
13 560 0.0203
13 561 0.0203
13 562 0.0191
13 563 0.0188
13 564 0.0177
13 565 0.0176
13 566 0.0174
13 567 0.0172
13 568 0.0171
13 569 0.017
13 570 0.0165
13 571 0.0154
13 572 0.0152
13 573 0.0149
13 574 0.0148
13 575 0.014
13 576 0.0131
13 577 0.013
13 578 0.0128
13 579 0.0126
13 580 0.0116
13 581 0.0114
13 582 0.0114
13 583 0.0112
14 38 0.0602
14 110 0.0326
14 295 0.0187
14 336 0.0109
14 482 0.0178
14 584 0.063
14 585 0.0532
14 586 0.0438
14 587 0.0356
14 588 0.0345
14 589 0.0324
14 590 0.0278
14 591 0.0277
14 592 0.0276
14 593 0.026
14 594 0.026
14 595 0.0221
14 596 0.0218
14 597 0.0218
14 598 0.0207
14 599 0.0182
14 600 0.0178
14 601 0.0177
14 602 0.0164
14 603 0.0162
14 604 0.0154
14 605 0.0154
14 606 0.0152
14 607 0.0148
14 608 0.0138
14 609 0.0135
14 610 0.0123
14 611 0.0118
14 612 0.0118
14 613 0.0117
14 614 0.0109
14 615 0.0106
14 616 0.0106
14 617 0.0105
14 618 0.0104
14 619 0.0104
14 620 0.0104
14 621 0.0102
14 622 0.0102
14 623 0.0101
14 624 0.01
14 625 0.01
14 626 0.0099
14 627 0.0099
14 628 0.0097
15 5 0.0069
15 16 0.0087
15 38 0.036
15 178 0.0175
15 179 0.0034
15 237 0.0037
15 238 0.0034
15 241 0.0032
15 247 0.0062
15 249 0.0313
15 255 0.0041
15 273 0.0088
15 274 0.0063
15 293 0.0518
15 353 0.0029
15 411 0.0282
15 414 0.0076
15 416 0.0266
15 448 0.0443
15 476 0.003
15 478 0.0092
15 488 0.0054
15 494 0.0122
15 498 0.0415
15 629 0.4144
15 630 0.0256
15 631 0.0252
15 632 0.0187
15 633 0.0136
15 634 0.0133
15 635 0.0109
15 636 0.0107
15 637 0.0106
15 638 0.0097
15 639 0.0077
15 640 0.007
15 641 0.006
15 642 0.0055
15 643 0.0054
15 644 0.0054
15 645 0.0049
15 646 0.0049
15 647 0.0048
15 648 0.0042
15 649 0.0035
15 650 0.0033
15 651 0.0033
15 652 0.0031
15 653 0.0031
15 654 0.003
16 5 0.0092
16 14 0.0115
16 20 0.0197
16 21 0.0199
16 37 0.0127
16 112 0.0113
16 123 0.0163
16 139 0.0268
16 169 0.0307
16 176 0.031
16 179 0.0197
16 328 0.01
16 339 0.0193
16 461 0.0244
16 483 0.0284
16 655 0.1077
16 656 0.042
16 657 0.0413
16 658 0.0336
16 659 0.0325
16 660 0.0318
16 661 0.0297
16 662 0.0255
16 663 0.0246
16 664 0.021
16 665 0.021
16 666 0.0201
16 667 0.0179
16 668 0.0177
16 669 0.0177
16 670 0.0157
16 671 0.0147
16 672 0.0139
16 673 0.0136
16 674 0.0121
16 675 0.0121
16 676 0.0119
16 677 0.0118
16 678 0.0116
16 679 0.0114
16 680 0.0109
16 681 0.0108
16 682 0.0106
16 683 0.0106
16 684 0.0097
16 685 0.0095
16 686 0.0089
16 687 0.0084
16 688 0.0084
16 689 0.0084
17 5 0.0119
17 37 0.0123
17 90 0.109
17 112 0.0131
17 150 0.013
17 454 0.017
17 462 0.032
17 690 0.0534
17 691 0.0414
17 692 0.0336
17 693 0.0315
17 694 0.0303
17 695 0.0296
17 696 0.0288
17 697 0.0271
17 698 0.0267
17 699 0.0264
17 700 0.0223
17 701 0.0204
17 702 0.0192
17 703 0.0189
17 704 0.0184
17 705 0.0179
17 706 0.0177
17 707 0.0172
17 708 0.0165
17 709 0.0156
17 710 0.0151
17 711 0.0147
17 712 0.0144
17 713 0.0143
17 714 0.0137
17 715 0.0135
17 716 0.0133
17 717 0.0128
17 718 0.0125
17 719 0.0119
17 720 0.0119
17 721 0.0114
17 722 0.0113
17 723 0.011
17 724 0.0109
17 725 0.0109
17 726 0.0109
17 727 0.0108
17 728 0.0108
17 729 0.0107
17 730 0.0106
17 731 0.0106
17 732 0.0105
18 4 0.1744
18 16 0.0093
18 20 0.0047
18 38 0.0173
18 237 0.0202
18 238 0.1967
18 241 0.0186
18 242 0.0255
18 244 0.0065
18 247 0.0063
18 248 0.022
18 249 0.0107
18 251 0.005
18 255 0.0059
18 259 0.008
18 267 0.0092
18 274 0.0086
18 301 0.0049
18 411 0.0186
18 415 0.0052
18 416 0.0094
18 426 0.0184
18 473 0.0079
18 481 0.008
18 485 0.0831
18 493 0.0089
18 610 0.0077
18 624 0.0094
18 629 0.0068
18 631 0.005
18 636 0.0325
18 651 0.0312
18 733 0.0312
18 734 0.0181
18 735 0.018
18 736 0.017
18 737 0.0157
18 738 0.0115
18 739 0.0112
18 740 0.0097
18 741 0.0092
18 742 0.0078
18 743 0.0076
18 744 0.007
18 745 0.0062
18 746 0.0054
18 747 0.0051
18 748 0.0051
18 749 0.0042
18 750 0.0042
19 362 0.0109
19 453 0.1012
19 464 0.0152
19 751 0.0615
19 752 0.0412
19 753 0.0404
19 754 0.038
19 755 0.0377
19 756 0.0372
19 757 0.0349
19 758 0.0348
19 759 0.0296
19 760 0.0282
19 761 0.0263
19 762 0.0235
19 763 0.0227
19 764 0.0208
19 765 0.0192
19 766 0.0192
19 767 0.0187
19 768 0.0169
19 769 0.0167
19 770 0.0162
19 771 0.0153
19 772 0.0146
19 773 0.014
19 774 0.0139
19 775 0.0125
19 776 0.0123
19 777 0.012
19 778 0.0118
19 779 0.0114
19 780 0.0111
19 781 0.0111
19 782 0.0109
19 783 0.0103
19 784 0.0103
19 785 0.0101
19 786 0.0099
19 787 0.0098
19 788 0.0097
19 789 0.0091
19 790 0.0089
19 791 0.0088
19 792 0.0087
19 793 0.0087
19 794 0.0086
19 795 0.0086
19 796 0.0085
19 797 0.0082
20 798 0.0128
20 21 0.106
20 101 0.02
20 108 0.0243
20 112 0.0075
20 130 0.018
20 169 0.0068
20 175 0.0177
20 176 0.0087
20 182 0.0229
20 370 0.0071
20 386 0.0146
20 461 0.0455
20 549 0.0395
20 565 0.0079
20 657 0.0107
20 799 0.1754
20 800 0.0579
20 801 0.0467
20 802 0.0307
20 803 0.0254
20 804 0.0145
20 805 0.0144
20 806 0.0142
20 807 0.0137
20 808 0.0131
20 809 0.013
20 810 0.0127
20 811 0.0121
20 812 0.0117
20 813 0.0116
20 814 0.0115
20 815 0.0114
20 816 0.0113
20 817 0.0104
20 818 0.0102
20 819 0.0093
20 820 0.0093
20 821 0.0091
20 822 0.0086
20 823 0.0084
20 824 0.0075
20 825 0.0073
20 826 0.0072
20 827 0.0071
20 828 0.0071
20 829 0.007
20 830 0.007
20 831 0.0067
20 832 0.0067
21 4 0.0979
21 16 0.1137
21 38 0.0109
21 106 0.0088
21 116 0.0232
21 178 0.0402
21 206 0.0198
21 207 0.0087
21 234 0.0096
21 237 0.0111
21 238 0.0196
21 240 0.0085
21 244 0.0083
21 247 0.0201
21 249 0.0284
21 250 0.0071
21 251 0.017
21 259 0.0111
21 265 0.0328
21 282 0.0077
21 289 0.0118
21 375 0.014
21 387 0.0131
21 476 0.009
21 639 0.0283
21 640 0.0078
21 659 0.0144
21 733 0.0278
21 736 0.0734
21 833 0.0456
21 834 0.0329
21 835 0.0244
21 836 0.0183
21 837 0.0168
21 838 0.0137
21 839 0.0128
21 840 0.0122
21 841 0.0111
21 842 0.0111
21 843 0.0109
21 844 0.0104
21 845 0.01
21 846 0.009
21 847 0.0088
21 848 0.0085
21 849 0.0085
21 850 0.0085
21 851 0.0078
21 852 0.0076
21 853 0.0068
22 4 0.008
22 16 0.0121
22 38 0.0135
22 104 0.0102
22 106 0.0735
22 237 0.009
22 238 0.0704
22 239 0.0041
22 241 0.0175
22 242 0.0035
22 243 0.0061
22 244 0.0135
22 245 0.0766
22 251 0.0052
22 257 0.0089
22 258 0.0104
22 259 0.0033
22 260 0.0033
22 263 0.0069
22 267 0.0187
22 274 0.0106
22 277 0.0083
22 278 0.0184
22 280 0.0066
22 298 0.01
22 299 0.0497
22 301 0.009
22 303 0.0324
22 405 0.1306
22 409 0.0042
22 412 0.0036
22 419 0.0154
22 426 0.0763
22 434 0.0077
22 481 0.0081
22 493 0.0042
22 651 0.0056
22 733 0.0257
22 747 0.0084
22 854 0.1304
22 855 0.0118
22 856 0.0096
22 857 0.0075
22 858 0.0065
22 859 0.0058
22 860 0.0042
22 861 0.0039
22 862 0.0035
22 863 0.0035
22 864 0.0034
23 865 0.0179
23 866 0.0058
23 461 0.0591
23 657 0.0091
23 668 0.0082
23 788 0.0049
23 867 0.1294
23 868 0.0717
23 869 0.0593
23 870 0.0529
23 871 0.0442
23 872 0.0399
23 873 0.0384
23 874 0.0372
23 875 0.0355
23 876 0.0265
23 877 0.0259
23 878 0.0233
23 879 0.0222
23 880 0.0206
23 881 0.017
23 882 0.0164
23 883 0.0161
23 884 0.0141
23 885 0.0141
23 886 0.0123
23 887 0.0109
23 888 0.0107
23 889 0.0103
23 890 0.0102
23 891 0.0102
23 892 0.0093
23 893 0.0091
23 894 0.0088
23 895 0.0086
23 896 0.0086
23 897 0.0081
23 898 0.0074
23 899 0.0071
23 900 0.0067
23 901 0.0065
23 902 0.0063
23 903 0.006
23 904 0.0057
23 905 0.0055
23 906 0.0054
23 907 0.0046
23 908 0.0041
23 909 0.004
23 910 0.0038
24 0 0.0148
24 16 0.0204
24 101 0.0349
24 121 0.0185
24 132 0.0272
24 277 0.015
24 297 0.015
24 373 0.0711
24 413 0.0277
24 498 0.0251
24 564 0.0178
24 591 0.0155
24 594 0.0124
24 639 0.0139
24 651 0.0373
24 653 0.0394
24 676 0.0267
24 809 0.0125
24 867 0.0141
24 911 0.0394
24 912 0.0345
24 913 0.0321
24 914 0.03
24 915 0.0274
24 916 0.0239
24 917 0.0228
24 918 0.0199
24 919 0.0188
24 920 0.018
24 921 0.0178
24 922 0.0174
24 923 0.0173
24 924 0.0169
24 925 0.0167
24 926 0.016
24 927 0.0141
24 928 0.0127
24 929 0.0125
24 930 0.0122
24 931 0.0117
24 932 0.0115
24 933 0.0115
24 934 0.0113
24 935 0.0112
24 936 0.0108
24 937 0.0108
24 938 0.0106
24 939 0.0105
24 940 0.0105
24 941 0.0101
25 0 0.02
25 8 0.016
25 10 0.016
25 21 0.016
25 34 0.0281
25 40 0.022
25 49 0.0281
25 142 0.0541
25 315 0.02
25 853 0.014
25 942 0.0361
25 943 0.0321
25 944 0.0301
25 945 0.0301
25 946 0.0281
25 947 0.0261
25 948 0.0261
25 949 0.024
25 950 0.024
25 951 0.022
25 952 0.022
25 953 0.022
25 954 0.02
25 955 0.02
25 956 0.018
25 957 0.018
25 958 0.018
25 959 0.018
25 960 0.018
25 961 0.018
25 962 0.016
25 963 0.016
25 964 0.016
25 965 0.016
25 966 0.016
25 967 0.016
25 968 0.016
25 969 0.014
25 970 0.014
25 971 0.014
25 972 0.014
25 973 0.014
25 974 0.014
25 975 0.014
25 976 0.014
25 977 0.014
25 978 0.014
25 979 0.014
25 980 0.014
25 981 0.014
26 4 0.0551
26 38 0.0209
26 110 0.0041
26 158 0.0031
26 237 0.0057
26 238 0.0108
26 241 0.0046
26 249 0.0093
26 251 0.0165
26 266 0.0045
26 267 0.0033
26 277 0.0085
26 282 0.046
26 328 0.0037
26 405 0.0035
26 411 0.0055
26 414 0.0044
26 416 0.0684
26 422 0.0086
26 431 0.0078
26 448 0.0607
26 450 0.0076
26 478 0.0179
26 481 0.0044
26 484 0.0031
26 487 0.0274
26 493 0.0072
26 629 0.04
26 636 0.0197
26 637 0.273
26 654 0.0345
26 656 0.0045
26 856 0.004
26 901 0.0081
26 916 0.0038
26 982 0.0409
26 983 0.0222
26 984 0.0205
26 985 0.0183
26 986 0.0145
26 987 0.0116
26 988 0.0105
26 989 0.0093
26 990 0.0086
26 991 0.007
26 992 0.0067
26 993 0.0066
26 994 0.0057
26 995 0.0044
26 996 0.0031
27 38 0.0376
27 139 0.007
27 177 0.0121
27 178 0.0088
27 179 0.015
27 183 0.0096
27 237 0.0118
27 238 0.0714
27 240 0.0059
27 244 0.0107
27 249 0.0297
27 253 0.0136
27 264 0.0243
27 267 0.0177
27 270 0.0389
27 274 0.0076
27 282 0.0303
27 293 0.0086
27 304 0.0049
27 405 0.0061
27 406 0.0075
27 411 0.0798
27 415 0.0107
27 421 0.0052
27 431 0.0111
27 448 0.0931
27 471 0.0325
27 488 0.0055
27 596 0.0064
27 629 0.0186
27 630 0.0117
27 637 0.0076
27 740 0.0328
27 856 0.0052
27 901 0.0069
27 916 0.0045
27 993 0.0148
27 997 0.1001
27 998 0.0831
27 999 0.0155
27 1000 0.0123
27 1001 0.0096
27 1002 0.0092
27 1003 0.0079
27 1004 0.0079
27 1005 0.0074
27 1006 0.0063
27 1007 0.006
27 1008 0.0047
27 1009 0.0045
28 1010 0.0054
28 4 0.0052
28 5 0.0096
28 8 0.0047
28 16 0.0014
28 21 0.6264
28 26 0.0035
28 108 0.0017
28 176 0.0045
28 187 0.0039
28 238 0.0141
28 465 0.0013
28 484 0.0095
28 553 0.002
28 704 0.0063
28 823 0.0069
28 828 0.0157
28 909 0.0024
28 922 0.0165
28 951 0.0485
28 978 0.0054
28 1011 0.0316
28 1012 0.0312
28 1013 0.0186
28 1014 0.0157
28 1015 0.0151
28 1016 0.0118
28 1017 0.0093
28 1018 0.009
28 1019 0.0067
28 1020 0.0065
28 1021 0.0065
28 1022 0.0039
28 1023 0.0033
28 1024 0.0032
28 1025 0.0031
28 1026 0.0031
28 1027 0.0025
28 1028 0.0024
28 1029 0.0024
28 1030 0.0023
28 1031 0.0022
28 1032 0.0021
28 1033 0.0021
28 1034 0.002
28 1035 0.0019
28 1036 0.0018
28 1037 0.0017
28 1038 0.0017
28 1039 0.0014
29 21 0.0071
29 37 0.026
29 103 0.0132
29 104 0.0079
29 108 0.0093
29 119 0.0124
29 122 0.1521
29 139 0.0556
29 145 0.0043
29 149 0.0075
29 152 0.1076
29 166 0.0036
29 169 0.0099
29 176 0.0157
29 179 0.0049
29 183 0.0088
29 327 0.0051
29 368 0.0074
29 378 0.0118
29 379 0.0257
29 391 0.0357
29 397 0.01
29 443 0.0063
29 483 0.0084
29 549 0.0059
29 570 0.0065
29 755 0.0037
29 799 0.1625
29 805 0.0079
29 823 0.0081
29 1040 0.0662
29 1041 0.0409
29 1042 0.02
29 1043 0.0134
29 1044 0.0131
29 1045 0.0118
29 1046 0.0094
29 1047 0.0087
29 1048 0.0087
29 1049 0.0068
29 1050 0.0067
29 1051 0.0064
29 1052 0.0061
29 1053 0.0055
29 1054 0.0048
29 1055 0.0048
29 1056 0.0044
29 1057 0.0042
29 1058 0.0039
29 1059 0.0036
30 5 0.0272
30 101 0.0227
30 132 0.0154
30 137 0.0334
30 182 0.037
30 368 0.0273
30 557 0.0076
30 564 0.0268
30 582 0.0077
30 914 0.0183
30 918 0.0085
30 927 0.009
30 1049 0.0233
30 1060 0.0805
30 1061 0.0783
30 1062 0.0567
30 1063 0.0508
30 1064 0.036
30 1065 0.0357
30 1066 0.0334
30 1067 0.0329
30 1068 0.0245
30 1069 0.024
30 1070 0.0211
30 1071 0.0207
30 1072 0.0186
30 1073 0.0166
30 1074 0.0165
30 1075 0.0164
30 1076 0.0141
30 1077 0.0139
30 1078 0.0131
30 1079 0.0113
30 1080 0.0111
30 1081 0.0106
30 1082 0.0104
30 1083 0.0093
30 1084 0.0086
30 1085 0.0084
30 1086 0.0074
30 1087 0.0071
30 1088 0.0069
30 1089 0.0059
30 1090 0.0055
30 1091 0.0053
30 1092 0.005
30 1093 0.005
30 1094 0.0048
30 1095 0.0047
30 1096 0.0046
31 1097 0.0055
31 2 0.0055
31 8 0.0381
31 19 0.0089
31 21 0.0492
31 112 0.0371
31 122 0.0203
31 145 0.0151
31 148 0.0406
31 169 0.0103
31 174 0.0281
31 175 0.0096
31 176 0.0238
